,borough,date,latitude,location,longitude,number_of_persons_injured,number_of_persons_killed
34204,MANHATTAN,2016-12-01,40.7200441,"{u'type': u'Point', u'coordinates': [-73.999062, 40.7200441]}",-73.999062,0,0
34205,MANHATTAN,2016-12-01,40.7611734,"{u'type': u'Point', u'coordinates': [-73.9869038, 40.7611734]}",-73.9869038,0,0
34206,MANHATTAN,2016-12-01,40.7693965,"{u'type': u'Point', u'coordinates': [-73.9851981, 40.7693965]}",-73.9851981,0,0
34207,MANHATTAN,2016-12-01,40.7175491,"{u'type': u'Point', u'coordinates': [-73.999311, 40.7175491]}",-73.999311,0,0
34208,MANHATTAN,2016-12-01,40.8011551,"{u'type': u'Point', u'coordinates': [-73.9596475, 40.8011551]}",-73.9596475,1,0
34209,MANHATTAN,2016-12-01,40.7791801,"{u'type': u'Point', u'coordinates': [-73.9507928, 40.7791801]}",-73.9507928,0,0
34210,MANHATTAN,2016-12-01,40.7606005,"{u'type': u'Point', u'coordinates': [-73.9643142, 40.7606005]}",-73.9643142,0,0
34211,MANHATTAN,2016-12-01,40.7952524,"{u'type': u'Point', u'coordinates': [-73.9732091, 40.7952524]}",-73.9732091,0,0
34212,MANHATTAN,2016-12-01,40.7137447,"{u'type': u'Point', u'coordinates': [-73.9940914, 40.7137447]}",-73.9940914,0,0
34213,MANHATTAN,2016-12-01,40.7628049,"{u'type': u'Point', u'coordinates': [-73.9656703, 40.7628049]}",-73.9656703,0,0
34214,MANHATTAN,2016-12-01,40.7269581,"{u'type': u'Point', u'coordinates': [-74.0034456, 40.7269581]}",-74.0034456,0,0
34215,MANHATTAN,2016-12-01,40.8027515,"{u'type': u'Point', u'coordinates': [-73.933575, 40.8027515]}",-73.933575,0,0
34216,MANHATTAN,2016-12-01,40.7599125,"{u'type': u'Point', u'coordinates': [-73.9588098, 40.7599125]}",-73.9588098,0,0
34217,MANHATTAN,2016-12-01,40.8027515,"{u'type': u'Point', u'coordinates': [-73.933575, 40.8027515]}",-73.933575,0,0
34218,MANHATTAN,2016-12-01,40.7713874,"{u'type': u'Point', u'coordinates': [-73.9564776, 40.7713874]}",-73.9564776,0,0
34219,MANHATTAN,2016-12-01,40.7795851,"{u'type': u'Point', u'coordinates': [-73.9618379, 40.7795851]}",-73.9618379,0,0
34220,MANHATTAN,2016-12-01,40.7265271,"{u'type': u'Point', u'coordinates': [-73.9958437, 40.7265271]}",-73.9958437,2,0
34221,MANHATTAN,2016-12-01,40.7606005,"{u'type': u'Point', u'coordinates': [-73.9643142, 40.7606005]}",-73.9643142,0,0
34222,MANHATTAN,2016-12-01,40.7271812,"{u'type': u'Point', u'coordinates': [-73.978771, 40.7271812]}",-73.978771,0,0
34223,MANHATTAN,2016-12-01,40.7252573,"{u'type': u'Point', u'coordinates': [-73.9797746, 40.7252573]}",-73.9797746,0,0
34224,MANHATTAN,2016-12-01,40.7294318,"{u'type': u'Point', u'coordinates': [-73.978027, 40.7294318]}",-73.978027,0,0
34225,MANHATTAN,2016-12-01,40.7876856,"{u'type': u'Point', u'coordinates': [-73.9750141, 40.7876856]}",-73.9750141,0,0
34226,MANHATTAN,2016-12-01,40.7520231,"{u'type': u'Point', u'coordinates': [-74.0047209, 40.7520231]}",-74.0047209,0,0
34227,MANHATTAN,2016-12-01,40.7630248,"{u'type': u'Point', u'coordinates': [-73.9781387, 40.7630248]}",-73.9781387,0,0
34228,MANHATTAN,2016-12-01,40.7603116,"{u'type': u'Point', u'coordinates': [-73.9716962, 40.7603116]}",-73.9716962,1,0
34229,MANHATTAN,2016-12-01,40.7630434,"{u'type': u'Point', u'coordinates': [-73.9565264, 40.7630434]}",-73.9565264,0,0
34230,MANHATTAN,2016-12-01,40.8126915,"{u'type': u'Point', u'coordinates': [-73.9531271, 40.8126915]}",-73.9531271,0,0
34231,MANHATTAN,2016-12-01,40.7701196,"{u'type': u'Point', u'coordinates': [-73.9574027, 40.7701196]}",-73.9574027,0,0
34232,MANHATTAN,2016-12-02,40.7633396,"{u'type': u'Point', u'coordinates': [-73.9944552, 40.7633396]}",-73.9944552,1,0
34233,MANHATTAN,2016-12-02,40.7643792,"{u'type': u'Point', u'coordinates': [-73.9713624, 40.7643792]}",-73.9713624,1,0
34234,MANHATTAN,2016-12-02,40.7500991,"{u'type': u'Point', u'coordinates': [-73.9749344, 40.7500991]}",-73.9749344,0,0
34235,MANHATTAN,2016-12-02,40.7648171,"{u'type': u'Point', u'coordinates': [-73.9581678, 40.7648171]}",-73.9581678,0,0
34236,MANHATTAN,2016-12-02,40.7683809,"{u'type': u'Point', u'coordinates': [-73.961458, 40.7683809]}",-73.961458,0,0
34237,MANHATTAN,2016-12-02,40.7101186,"{u'type': u'Point', u'coordinates': [-74.0097353, 40.7101186]}",-74.0097353,0,0
34238,MANHATTAN,2016-12-02,40.7208262,"{u'type': u'Point', u'coordinates': [-74.0052418, 40.7208262]}",-74.0052418,0,0
34239,MANHATTAN,2016-12-02,40.7548762,"{u'type': u'Point', u'coordinates': [-73.9685222, 40.7548762]}",-73.9685222,0,0
34240,MANHATTAN,2016-12-02,40.7504936,"{u'type': u'Point', u'coordinates': [-73.9717112, 40.7504936]}",-73.9717112,1,0
34241,MANHATTAN,2016-12-02,40.866493,"{u'type': u'Point', u'coordinates': [-73.9181238, 40.866493]}",-73.9181238,0,0
34242,MANHATTAN,2016-12-02,,,,0,0
34243,MANHATTAN,2016-12-02,40.8644908,"{u'type': u'Point', u'coordinates': [-73.9201979, 40.8644908]}",-73.9201979,0,0
34244,MANHATTAN,2016-12-02,40.7435409,"{u'type': u'Point', u'coordinates': [-73.984612, 40.7435409]}",-73.984612,1,0
34245,MANHATTAN,2016-12-02,40.7516301,"{u'type': u'Point', u'coordinates': [-73.9881689, 40.7516301]}",-73.9881689,0,0
34246,MANHATTAN,2016-12-02,40.7498125,"{u'type': u'Point', u'coordinates': [-73.9835459, 40.7498125]}",-73.9835459,1,0
34247,MANHATTAN,2016-12-02,40.7555158,"{u'type': u'Point', u'coordinates': [-73.9816603, 40.7555158]}",-73.9816603,0,0
34248,MANHATTAN,2016-12-02,40.7485178,"{u'type': u'Point', u'coordinates': [-73.9906525, 40.7485178]}",-73.9906525,0,0
34249,MANHATTAN,2016-12-02,40.75215,"{u'type': u'Point', u'coordinates': [-73.9777308, 40.75215]}",-73.9777308,0,0
34250,MANHATTAN,2016-12-02,40.7586622,"{u'type': u'Point', u'coordinates': [-73.988738, 40.7586622]}",-73.988738,2,0
34251,MANHATTAN,2016-12-02,40.7574354,"{u'type': u'Point', u'coordinates': [-73.9902542, 40.7574354]}",-73.9902542,0,0
34252,MANHATTAN,2016-12-02,40.7599831,"{u'type': u'Point', u'coordinates': [-73.9648018, 40.7599831]}",-73.9648018,0,0
34253,MANHATTAN,2016-12-02,40.724575,"{u'type': u'Point', u'coordinates': [-73.9874918, 40.724575]}",-73.9874918,0,0
34254,MANHATTAN,2016-12-02,40.7249048,"{u'type': u'Point', u'coordinates': [-73.9923262, 40.7249048]}",-73.9923262,0,0
34255,MANHATTAN,2016-12-02,40.7293696,"{u'type': u'Point', u'coordinates': [-73.9839983, 40.7293696]}",-73.9839983,0,0
34256,MANHATTAN,2016-12-02,40.7191331,"{u'type': u'Point', u'coordinates': [-73.9763565, 40.7191331]}",-73.9763565,3,0
34257,MANHATTAN,2016-12-02,40.7274022,"{u'type': u'Point', u'coordinates': [-73.9885376, 40.7274022]}",-73.9885376,0,0
34258,MANHATTAN,2016-12-02,40.7896149,"{u'type': u'Point', u'coordinates': [-73.9736086, 40.7896149]}",-73.9736086,0,0
34259,MANHATTAN,2016-12-02,40.7966428,"{u'type': u'Point', u'coordinates': [-73.9684772, 40.7966428]}",-73.9684772,0,0
34260,MANHATTAN,2016-12-02,40.8029708,"{u'type': u'Point', u'coordinates': [-73.9638616, 40.8029708]}",-73.9638616,0,0
34261,MANHATTAN,2016-12-02,40.7219522,"{u'type': u'Point', u'coordinates': [-73.9772827, 40.7219522]}",-73.9772827,0,0
34262,MANHATTAN,2016-12-02,40.8659467,"{u'type': u'Point', u'coordinates': [-73.9260749, 40.8659467]}",-73.9260749,0,0
34263,MANHATTAN,2016-12-02,40.7416452,"{u'type': u'Point', u'coordinates': [-74.0048609, 40.7416452]}",-74.0048609,0,0
34264,MANHATTAN,2016-12-02,40.7440058,"{u'type': u'Point', u'coordinates': [-73.9994154, 40.7440058]}",-73.9994154,0,0
34265,MANHATTAN,2016-12-02,40.7595273,"{u'type': u'Point', u'coordinates': [-73.999242, 40.7595273]}",-73.999242,1,0
34266,MANHATTAN,2016-12-02,40.7446206,"{u'type': u'Point', u'coordinates': [-74.0026922, 40.7446206]}",-74.0026922,0,0
34267,MANHATTAN,2016-12-02,40.758981,"{u'type': u'Point', u'coordinates': [-73.9959428, 40.758981]}",-73.9959428,0,0
34268,MANHATTAN,2016-12-02,40.7571064,"{u'type': u'Point', u'coordinates': [-73.9973001, 40.7571064]}",-73.9973001,0,0
34269,MANHATTAN,2016-12-02,40.735313,"{u'type': u'Point', u'coordinates': [-73.9941184, 40.735313]}",-73.9941184,0,0
34270,MANHATTAN,2016-12-02,40.7291123,"{u'type': u'Point', u'coordinates': [-74.0106725, 40.7291123]}",-74.0106725,0,0
34271,MANHATTAN,2016-12-02,40.735214,"{u'type': u'Point', u'coordinates': [-73.9917152, 40.735214]}",-73.9917152,0,0
34272,MANHATTAN,2016-12-02,40.774809,"{u'type': u'Point', u'coordinates': [-73.9844135, 40.774809]}",-73.9844135,1,0
34273,MANHATTAN,2016-12-02,40.7906273,"{u'type': u'Point', u'coordinates': [-73.9424349, 40.7906273]}",-73.9424349,0,0
34274,MANHATTAN,2016-12-02,40.7269334,"{u'type': u'Point', u'coordinates': [-73.999917, 40.7269334]}",-73.999917,0,0
34275,MANHATTAN,2016-12-02,40.8453697,"{u'type': u'Point', u'coordinates': [-73.9405189, 40.8453697]}",-73.9405189,0,0
34276,MANHATTAN,2016-12-02,40.7369776,"{u'type': u'Point', u'coordinates': [-73.9808319, 40.7369776]}",-73.9808319,0,0
34277,MANHATTAN,2016-12-02,40.8410766,"{u'type': u'Point', u'coordinates': [-73.9397674, 40.8410766]}",-73.9397674,0,0
34278,MANHATTAN,2016-12-02,40.738219,"{u'type': u'Point', u'coordinates': [-73.9856742, 40.738219]}",-73.9856742,0,0
34279,MANHATTAN,2016-12-02,40.7425506,"{u'type': u'Point', u'coordinates': [-73.9898991, 40.7425506]}",-73.9898991,1,0
34280,MANHATTAN,2016-12-02,40.7437938,"{u'type': u'Point', u'coordinates': [-73.9879574, 40.7437938]}",-73.9879574,0,0
34281,MANHATTAN,2016-12-02,40.7889962,"{u'type': u'Point', u'coordinates': [-73.9465568, 40.7889962]}",-73.9465568,0,0
34282,MANHATTAN,2016-12-02,40.8315678,"{u'type': u'Point', u'coordinates': [-73.9429813, 40.8315678]}",-73.9429813,0,0
34283,MANHATTAN,2016-12-02,40.808994,"{u'type': u'Point', u'coordinates': [-73.9405117, 40.808994]}",-73.9405117,1,0
34284,MANHATTAN,2016-12-02,40.8137487,"{u'type': u'Point', u'coordinates': [-73.9421151, 40.8137487]}",-73.9421151,0,0
34285,MANHATTAN,2016-12-02,40.7889493,"{u'type': u'Point', u'coordinates': [-73.9405585, 40.7889493]}",-73.9405585,0,0
34286,MANHATTAN,2016-12-02,40.8126761,"{u'type': u'Point', u'coordinates': [-73.9433695, 40.8126761]}",-73.9433695,0,0
34287,MANHATTAN,2016-12-02,40.7742786,"{u'type': u'Point', u'coordinates': [-73.959393, 40.7742786]}",-73.959393,0,0
34288,MANHATTAN,2016-12-02,40.7693437,"{u'type': u'Point', u'coordinates': [-73.9596632, 40.7693437]}",-73.9596632,0,0
34289,MANHATTAN,2016-12-02,40.7774101,"{u'type': u'Point', u'coordinates': [-73.9787983, 40.7774101]}",-73.9787983,0,0
34290,MANHATTAN,2016-12-02,40.7408026,"{u'type': u'Point', u'coordinates': [-73.9954206, 40.7408026]}",-73.9954206,0,0
34291,MANHATTAN,2016-12-02,40.7181445,"{u'type': u'Point', u'coordinates': [-73.9938277, 40.7181445]}",-73.9938277,0,0
34292,MANHATTAN,2016-12-02,40.711537,"{u'type': u'Point', u'coordinates': [-74.0156727, 40.711537]}",-74.0156727,0,0
34293,MANHATTAN,2016-12-02,40.7203211,"{u'type': u'Point', u'coordinates': [-73.9940403, 40.7203211]}",-73.9940403,0,0
34294,MANHATTAN,2016-12-02,40.7189626,"{u'type': u'Point', u'coordinates': [-74.0012734, 40.7189626]}",-74.0012734,0,0
34295,MANHATTAN,2016-12-02,40.7631147,"{u'type': u'Point', u'coordinates': [-73.9996498, 40.7631147]}",-73.9996498,0,0
34296,MANHATTAN,2016-12-02,40.7131792,"{u'type': u'Point', u'coordinates': [-73.9925007, 40.7131792]}",-73.9925007,0,0
34297,MANHATTAN,2016-12-02,40.8034264,"{u'type': u'Point', u'coordinates': [-73.933083, 40.8034264]}",-73.933083,0,0
34298,MANHATTAN,2016-12-02,40.7986223,"{u'type': u'Point', u'coordinates': [-73.9416189, 40.7986223]}",-73.9416189,0,0
34299,MANHATTAN,2016-12-02,40.7156023,"{u'type': u'Point', u'coordinates': [-73.986938, 40.7156023]}",-73.986938,0,0
34300,MANHATTAN,2016-12-02,40.8623951,"{u'type': u'Point', u'coordinates': [-73.9180132, 40.8623951]}",-73.9180132,0,0
34301,MANHATTAN,2016-12-02,40.8579823,"{u'type': u'Point', u'coordinates': [-73.9272369, 40.8579823]}",-73.9272369,0,0
34302,MANHATTAN,2016-12-02,40.8635725,"{u'type': u'Point', u'coordinates': [-73.9260124, 40.8635725]}",-73.9260124,1,0
34303,MANHATTAN,2016-12-02,40.72084,"{u'type': u'Point', u'coordinates': [-74.0006602, 40.72084]}",-74.0006602,1,0
34304,MANHATTAN,2016-12-02,40.8259814,"{u'type': u'Point', u'coordinates': [-73.935904, 40.8259814]}",-73.935904,0,0
34305,MANHATTAN,2016-12-02,40.8298656,"{u'type': u'Point', u'coordinates': [-73.9367784, 40.8298656]}",-73.9367784,0,0
34306,MANHATTAN,2016-12-02,40.7639911,"{u'type': u'Point', u'coordinates': [-73.958782, 40.7639911]}",-73.958782,0,0
34307,MANHATTAN,2016-12-02,40.766166,"{u'type': u'Point', u'coordinates': [-73.9542464, 40.766166]}",-73.9542464,1,0
34308,MANHATTAN,2016-12-02,40.7826347,"{u'type': u'Point', u'coordinates': [-73.9482843, 40.7826347]}",-73.9482843,0,0
34309,MANHATTAN,2016-12-02,40.776525,"{u'type': u'Point', u'coordinates': [-73.9485562, 40.776525]}",-73.9485562,0,0
34310,MANHATTAN,2016-12-02,40.7794977,"{u'type': u'Point', u'coordinates': [-73.9555841, 40.7794977]}",-73.9555841,0,0
34311,MANHATTAN,2016-12-02,40.7487997,"{u'type': u'Point', u'coordinates': [-73.969846, 40.7487997]}",-73.969846,0,0
34312,MANHATTAN,2016-12-02,40.7470784,"{u'type': u'Point', u'coordinates': [-73.9813415, 40.7470784]}",-73.9813415,0,0
34313,MANHATTAN,2016-12-02,40.7532425,"{u'type': u'Point', u'coordinates': [-73.9666173, 40.7532425]}",-73.9666173,0,0
34314,MANHATTAN,2016-12-02,40.7606005,"{u'type': u'Point', u'coordinates': [-73.9643142, 40.7606005]}",-73.9643142,0,0
34315,MANHATTAN,2016-12-02,40.7203211,"{u'type': u'Point', u'coordinates': [-73.9940403, 40.7203211]}",-73.9940403,0,0
34316,MANHATTAN,2016-12-02,40.7629663,"{u'type': u'Point', u'coordinates': [-73.9739693, 40.7629663]}",-73.9739693,0,0
34317,MANHATTAN,2016-12-02,40.7643703,"{u'type': u'Point', u'coordinates': [-73.9813619, 40.7643703]}",-73.9813619,1,0
34318,MANHATTAN,2016-12-02,40.762859,"{u'type': u'Point', u'coordinates': [-73.9894015, 40.762859]}",-73.9894015,0,0
34319,MANHATTAN,2016-12-02,40.7612498,"{u'type': u'Point', u'coordinates': [-73.9699198, 40.7612498]}",-73.9699198,0,0
34320,MANHATTAN,2016-12-02,40.766032,"{u'type': u'Point', u'coordinates': [-73.9911338, 40.766032]}",-73.9911338,0,0
34321,MANHATTAN,2016-12-02,40.762065,"{u'type': u'Point', u'coordinates': [-73.9836295, 40.762065]}",-73.9836295,0,0
34322,MANHATTAN,2016-12-02,40.768595,"{u'type': u'Point', u'coordinates': [-73.9852164, 40.768595]}",-73.9852164,0,0
34323,MANHATTAN,2016-12-02,40.7586447,"{u'type': u'Point', u'coordinates': [-73.9813418, 40.7586447]}",-73.9813418,0,0
34324,MANHATTAN,2016-12-02,40.7603585,"{u'type': u'Point', u'coordinates': [-73.9892864, 40.7603585]}",-73.9892864,0,0
34325,MANHATTAN,2016-12-02,40.7592705,"{u'type': u'Point', u'coordinates': [-73.9808868, 40.7592705]}",-73.9808868,0,0
34326,MANHATTAN,2016-12-02,40.7683816,"{u'type': u'Point', u'coordinates': [-73.992805, 40.7683816]}",-73.992805,0,0
34327,MANHATTAN,2016-12-02,40.769792,"{u'type': u'Point', u'coordinates': [-73.9880646, 40.769792]}",-73.9880646,0,0
34328,MANHATTAN,2016-12-02,40.7476292,"{u'type': u'Point', u'coordinates': [-73.9767362, 40.7476292]}",-73.9767362,0,0
34329,MANHATTAN,2016-12-02,40.7437832,"{u'type': u'Point', u'coordinates': [-73.9735076, 40.7437832]}",-73.9735076,0,0
34330,MANHATTAN,2016-12-02,40.7780903,"{u'type': u'Point', u'coordinates': [-73.9763392, 40.7780903]}",-73.9763392,0,0
34331,MANHATTAN,2016-12-02,40.818174,"{u'type': u'Point', u'coordinates': [-73.9564831, 40.818174]}",-73.9564831,0,0
34332,MANHATTAN,2016-12-02,40.712534,"{u'type': u'Point', u'coordinates': [-74.0097898, 40.712534]}",-74.0097898,0,0
34333,MANHATTAN,2016-12-02,40.7778837,"{u'type': u'Point', u'coordinates': [-73.9486274, 40.7778837]}",-73.9486274,0,0
34334,MANHATTAN,2016-12-02,40.7514187,"{u'type': u'Point', u'coordinates': [-73.9876456, 40.7514187]}",-73.9876456,1,0
34335,MANHATTAN,2016-12-02,40.7614858,"{u'type': u'Point', u'coordinates': [-73.9605992, 40.7614858]}",-73.9605992,0,0
34336,MANHATTAN,2016-12-02,40.7404431,"{u'type': u'Point', u'coordinates': [-74.0020208, 40.7404431]}",-74.0020208,0,0
34337,MANHATTAN,2016-12-03,40.7389026,"{u'type': u'Point', u'coordinates': [-73.9873015, 40.7389026]}",-73.9873015,0,0
34338,MANHATTAN,2016-12-03,40.715905,"{u'type': u'Point', u'coordinates': [-73.9983118, 40.715905]}",-73.9983118,0,0
34339,MANHATTAN,2016-12-03,40.7208345,"{u'type': u'Point', u'coordinates': [-73.9976551, 40.7208345]}",-73.9976551,1,0
34340,MANHATTAN,2016-12-03,40.7598989,"{u'type': u'Point', u'coordinates': [-73.9804246, 40.7598989]}",-73.9804246,0,0
34341,MANHATTAN,2016-12-03,40.7191076,"{u'type': u'Point', u'coordinates': [-73.988842, 40.7191076]}",-73.988842,0,0
34342,MANHATTAN,2016-12-03,40.7171643,"{u'type': u'Point', u'coordinates': [-73.9889073, 40.7171643]}",-73.9889073,0,0
34343,MANHATTAN,2016-12-03,40.7615508,"{u'type': u'Point', u'coordinates': [-73.9665842, 40.7615508]}",-73.9665842,0,0
34344,MANHATTAN,2016-12-03,40.7558188,"{u'type': u'Point', u'coordinates': [-73.9908355, 40.7558188]}",-73.9908355,0,0
34345,MANHATTAN,2016-12-03,40.7098302,"{u'type': u'Point', u'coordinates': [-74.0120004, 40.7098302]}",-74.0120004,0,0
34346,MANHATTAN,2016-12-03,40.7669972,"{u'type': u'Point', u'coordinates': [-73.9826752, 40.7669972]}",-73.9826752,0,0
34347,MANHATTAN,2016-12-03,40.7870644,"{u'type': u'Point', u'coordinates': [-73.941936, 40.7870644]}",-73.941936,0,0
34348,MANHATTAN,2016-12-03,,,,2,0
34349,MANHATTAN,2016-12-03,40.7553005,"{u'type': u'Point', u'coordinates': [-73.9753439, 40.7553005]}",-73.9753439,0,0
34350,MANHATTAN,2016-12-03,40.755207,"{u'type': u'Point', u'coordinates': [-73.996654, 40.755207]}",-73.996654,0,0
34351,MANHATTAN,2016-12-03,,,,2,0
34352,MANHATTAN,2016-12-03,,,,0,0
34353,MANHATTAN,2016-12-03,40.718143,"{u'type': u'Point', u'coordinates': [-73.993835, 40.718143]}",-73.993835,0,0
34354,MANHATTAN,2016-12-03,40.7615508,"{u'type': u'Point', u'coordinates': [-73.9665842, 40.7615508]}",-73.9665842,0,0
34355,MANHATTAN,2016-12-03,40.7221078,"{u'type': u'Point', u'coordinates': [-73.9918106, 40.7221078]}",-73.9918106,0,0
34356,MANHATTAN,2016-12-03,40.7752455,"{u'type': u'Point', u'coordinates': [-73.9476221, 40.7752455]}",-73.9476221,0,0
34357,MANHATTAN,2016-12-03,40.7136103,"{u'type': u'Point', u'coordinates': [-73.9956497, 40.7136103]}",-73.9956497,0,0
34358,MANHATTAN,2016-12-03,,,,1,0
34359,MANHATTAN,2016-12-03,40.7398804,"{u'type': u'Point', u'coordinates': [-73.9987117, 40.7398804]}",-73.9987117,0,0
34360,MANHATTAN,2016-12-03,40.8025617,"{u'type': u'Point', u'coordinates': [-73.9429917, 40.8025617]}",-73.9429917,0,0
34361,MANHATTAN,2016-12-03,40.7607919,"{u'type': u'Point', u'coordinates': [-73.9871818, 40.7607919]}",-73.9871818,0,0
34362,MANHATTAN,2016-12-03,40.7647776,"{u'type': u'Point', u'coordinates': [-73.990051, 40.7647776]}",-73.990051,0,0
34363,MANHATTAN,2016-12-03,40.7628951,"{u'type': u'Point', u'coordinates': [-73.9967944, 40.7628951]}",-73.9967944,0,0
34364,MANHATTAN,2016-12-03,40.8656434,"{u'type': u'Point', u'coordinates': [-73.9199109, 40.8656434]}",-73.9199109,0,0
34365,MANHATTAN,2016-12-03,40.7454217,"{u'type': u'Point', u'coordinates': [-73.9909669, 40.7454217]}",-73.9909669,0,0
34366,MANHATTAN,2016-12-03,,,,0,0
34367,MANHATTAN,2016-12-03,40.7986267,"{u'type': u'Point', u'coordinates': [-73.9395205, 40.7986267]}",-73.9395205,2,0
34368,MANHATTAN,2016-12-03,,,,2,0
34369,MANHATTAN,2016-12-03,,,,0,0
34370,MANHATTAN,2016-12-03,40.7446288,"{u'type': u'Point', u'coordinates': [-73.9989715, 40.7446288]}",-73.9989715,0,0
34371,MANHATTAN,2016-12-03,,,,1,0
34372,MANHATTAN,2016-12-03,40.7705715,"{u'type': u'Point', u'coordinates': [-73.9875157, 40.7705715]}",-73.9875157,0,0
34373,MANHATTAN,2016-12-03,40.7392682,"{u'type': u'Point', u'coordinates': [-73.995446, 40.7392682]}",-73.995446,1,0
34374,MANHATTAN,2016-12-03,40.7452931,"{u'type': u'Point', u'coordinates': [-73.9984879, 40.7452931]}",-73.9984879,0,0
34375,MANHATTAN,2016-12-03,40.7603012,"{u'type': u'Point', u'coordinates': [-73.9949825, 40.7603012]}",-73.9949825,0,0
34376,MANHATTAN,2016-12-03,40.7198321,"{u'type': u'Point', u'coordinates': [-73.9875432, 40.7198321]}",-73.9875432,1,0
34377,MANHATTAN,2016-12-03,40.7207095,"{u'type': u'Point', u'coordinates': [-73.9813092, 40.7207095]}",-73.9813092,0,0
34378,MANHATTAN,2016-12-03,40.7999155,"{u'type': u'Point', u'coordinates': [-73.9623752, 40.7999155]}",-73.9623752,0,0
34379,MANHATTAN,2016-12-03,40.7972169,"{u'type': u'Point', u'coordinates': [-73.9699144, 40.7972169]}",-73.9699144,0,0
34380,MANHATTAN,2016-12-03,40.7404921,"{u'type': u'Point', u'coordinates': [-74.0099923, 40.7404921]}",-74.0099923,1,0
34381,MANHATTAN,2016-12-03,40.8159735,"{u'type': u'Point', u'coordinates': [-73.9585691, 40.8159735]}",-73.9585691,0,0
34382,MANHATTAN,2016-12-03,40.7602226,"{u'type': u'Point', u'coordinates': [-73.967462, 40.7602226]}",-73.967462,0,0
34383,MANHATTAN,2016-12-03,40.7940523,"{u'type': u'Point', u'coordinates': [-73.9703673, 40.7940523]}",-73.9703673,1,0
34384,MANHATTAN,2016-12-03,40.7955275,"{u'type': u'Point', u'coordinates': [-73.9759285, 40.7955275]}",-73.9759285,0,0
34385,MANHATTAN,2016-12-03,40.7609059,"{u'type': u'Point', u'coordinates': [-73.9669961, 40.7609059]}",-73.9669961,1,0
34386,MANHATTAN,2016-12-03,40.8332778,"{u'type': u'Point', u'coordinates': [-73.9430412, 40.8332778]}",-73.9430412,0,0
34387,MANHATTAN,2016-12-03,40.8477793,"{u'type': u'Point', u'coordinates': [-73.934871, 40.8477793]}",-73.934871,0,0
34388,MANHATTAN,2016-12-03,40.7159982,"{u'type': u'Point', u'coordinates': [-74.0047869, 40.7159982]}",-74.0047869,0,0
34389,MANHATTAN,2016-12-03,40.7266659,"{u'type': u'Point', u'coordinates': [-73.9830898, 40.7266659]}",-73.9830898,0,0
34390,MANHATTAN,2016-12-03,40.7206092,"{u'type': u'Point', u'coordinates': [-74.0084706, 40.7206092]}",-74.0084706,0,0
