,borough,date,latitude,location,longitude,number_of_persons_injured
4714,MANHATTAN,2016-11-25,40.7495397,"{u'type': u'Point', u'coordinates': [-73.9774357, 40.7495397]}",-73.9774357,1
4715,MANHATTAN,2016-11-25,40.7101656,"{u'type': u'Point', u'coordinates': [-74.0042527, 40.7101656]}",-74.0042527,1
4716,MANHATTAN,2016-11-25,40.8660081,"{u'type': u'Point', u'coordinates': [-73.9194007, 40.8660081]}",-73.9194007,1
4717,MANHATTAN,2016-11-25,40.7406269,"{u'type': u'Point', u'coordinates': [-73.9944715, 40.7406269]}",-73.9944715,2
4718,MANHATTAN,2016-11-25,40.8160255,"{u'type': u'Point', u'coordinates': [-73.9394577, 40.8160255]}",-73.9394577,1
4719,MANHATTAN,2016-11-26,40.7553303,"{u'type': u'Point', u'coordinates': [-73.9911785, 40.7553303]}",-73.9911785,2
4720,MANHATTAN,2016-11-26,40.8620319,"{u'type': u'Point', u'coordinates': [-73.9206889, 40.8620319]}",-73.9206889,1
4721,MANHATTAN,2016-11-26,40.7165881,"{u'type': u'Point', u'coordinates': [-74.0083799, 40.7165881]}",-74.0083799,1
4722,MANHATTAN,2016-11-26,40.7441783,"{u'type': u'Point', u'coordinates': [-73.9899025, 40.7441783]}",-73.9899025,1
4723,MANHATTAN,2016-11-26,40.7929327,"{u'type': u'Point', u'coordinates': [-73.9479007, 40.7929327]}",-73.9479007,4
4724,MANHATTAN,2016-11-26,40.7477508,"{u'type': u'Point', u'coordinates': [-73.9808504, 40.7477508]}",-73.9808504,1
4725,MANHATTAN,2016-11-27,40.7539435,"{u'type': u'Point', u'coordinates': [-73.9847757, 40.7539435]}",-73.9847757,1
4726,MANHATTAN,2016-11-27,40.7857344,"{u'type': u'Point', u'coordinates': [-73.9764412, 40.7857344]}",-73.9764412,1
4727,MANHATTAN,2016-11-27,40.764627,"{u'type': u'Point', u'coordinates': [-73.9955453, 40.764627]}",-73.9955453,1
4728,MANHATTAN,2016-11-27,40.7649952,"{u'type': u'Point', u'coordinates': [-73.9767049, 40.7649952]}",-73.9767049,1
4729,MANHATTAN,2016-11-27,40.8244564,"{u'type': u'Point', u'coordinates': [-73.9378891, 40.8244564]}",-73.9378891,1
4730,MANHATTAN,2016-11-27,40.7559723,"{u'type': u'Point', u'coordinates': [-73.9888864, 40.7559723]}",-73.9888864,1
4731,MANHATTAN,2016-11-27,40.7274022,"{u'type': u'Point', u'coordinates': [-73.9885376, 40.7274022]}",-73.9885376,1
4732,MANHATTAN,2016-11-27,40.8269482,"{u'type': u'Point', u'coordinates': [-73.9372183, 40.8269482]}",-73.9372183,1
4733,MANHATTAN,2016-11-27,40.7185997,"{u'type': u'Point', u'coordinates': [-73.988319, 40.7185997]}",-73.988319,1
4734,MANHATTAN,2016-11-27,40.8043796,"{u'type': u'Point', u'coordinates': [-73.9395225, 40.8043796]}",-73.9395225,1
4735,MANHATTAN,2016-11-27,40.7472061,"{u'type': u'Point', u'coordinates': [-73.9970984, 40.7472061]}",-73.9970984,1
4736,MANHATTAN,2016-11-28,40.736562,"{u'type': u'Point', u'coordinates': [-74.0010934, 40.736562]}",-74.0010934,1
4737,MANHATTAN,2016-11-28,40.818096,"{u'type': u'Point', u'coordinates': [-73.937935, 40.818096]}",-73.937935,1
4738,MANHATTAN,2016-11-28,40.7602226,"{u'type': u'Point', u'coordinates': [-73.967462, 40.7602226]}",-73.967462,1
4739,MANHATTAN,2016-11-28,40.712987,"{u'type': u'Point', u'coordinates': [-74.008686, 40.712987]}",-74.008686,1
4740,MANHATTAN,2016-11-28,40.7806068,"{u'type': u'Point', u'coordinates': [-73.9561394, 40.7806068]}",-73.9561394,1
4741,MANHATTAN,2016-11-28,40.7622655,"{u'type': u'Point', u'coordinates': [-73.9841312, 40.7622655]}",-73.9841312,1
4742,MANHATTAN,2016-11-28,40.7755624,"{u'type': u'Point', u'coordinates': [-73.950337, 40.7755624]}",-73.950337,1
4743,MANHATTAN,2016-11-28,40.7251407,"{u'type': u'Point', u'coordinates': [-73.9901904, 40.7251407]}",-73.9901904,1
4744,MANHATTAN,2016-11-29,40.7703901,"{u'type': u'Point', u'coordinates': [-73.9541135, 40.7703901]}",-73.9541135,1
4745,MANHATTAN,2016-11-29,40.7476892,"{u'type': u'Point', u'coordinates': [-74.0041684, 40.7476892]}",-74.0041684,1
4746,MANHATTAN,2016-11-29,40.7229337,"{u'type': u'Point', u'coordinates': [-73.9886394, 40.7229337]}",-73.9886394,2
4747,MANHATTAN,2016-11-29,40.7387549,"{u'type': u'Point', u'coordinates': [-74.0064593, 40.7387549]}",-74.0064593,1
4748,MANHATTAN,2016-11-29,40.762859,"{u'type': u'Point', u'coordinates': [-73.9894015, 40.762859]}",-73.9894015,1
4749,MANHATTAN,2016-11-29,40.7678891,"{u'type': u'Point', u'coordinates': [-73.9815125, 40.7678891]}",-73.9815125,2
4750,MANHATTAN,2016-11-29,40.7180264,"{u'type': u'Point', u'coordinates': [-74.0072329, 40.7180264]}",-74.0072329,1
4751,MANHATTAN,2016-11-29,40.810993,"{u'type': u'Point', u'coordinates': [-73.9542878, 40.810993]}",-73.9542878,1
4752,MANHATTAN,2016-11-29,40.7340698,"{u'type': u'Point', u'coordinates': [-73.9996536, 40.7340698]}",-73.9996536,1
4753,MANHATTAN,2016-11-29,40.7188271,"{u'type': u'Point', u'coordinates': [-73.9842317, 40.7188271]}",-73.9842317,1
4754,MANHATTAN,2016-11-29,40.7698005,"{u'type': u'Point', u'coordinates': [-73.9902091, 40.7698005]}",-73.9902091,2
4755,MANHATTAN,2016-11-29,40.7562019,"{u'type': u'Point', u'coordinates': [-73.9813858, 40.7562019]}",-73.9813858,2
4756,MANHATTAN,2016-11-29,40.7512868,"{u'type': u'Point', u'coordinates': [-73.9867144, 40.7512868]}",-73.9867144,1
4757,MANHATTAN,2016-11-29,40.8057361,"{u'type': u'Point', u'coordinates': [-73.9406446, 40.8057361]}",-73.9406446,1
4758,MANHATTAN,2016-11-29,40.8485241,"{u'type': u'Point', u'coordinates': [-73.9318124, 40.8485241]}",-73.9318124,3
4759,MANHATTAN,2016-11-29,40.7435691,"{u'type': u'Point', u'coordinates': [-73.9923205, 40.7435691]}",-73.9923205,1
4760,MANHATTAN,2016-11-29,40.7942845,"{u'type': u'Point', u'coordinates': [-73.9511103, 40.7942845]}",-73.9511103,1
4761,MANHATTAN,2016-11-29,40.745004,"{u'type': u'Point', u'coordinates': [-73.9861635, 40.745004]}",-73.9861635,2
4762,MANHATTAN,2016-11-29,40.7947356,"{u'type': u'Point', u'coordinates': [-73.9698722, 40.7947356]}",-73.9698722,1
4763,MANHATTAN,2016-11-30,40.7849422,"{u'type': u'Point', u'coordinates': [-73.9465889, 40.7849422]}",-73.9465889,1
4764,MANHATTAN,2016-11-30,40.8067067,"{u'type': u'Point', u'coordinates': [-73.9648494, 40.8067067]}",-73.9648494,1
4765,MANHATTAN,2016-11-30,40.7985626,"{u'type': u'Point', u'coordinates': [-73.963362, 40.7985626]}",-73.963362,1
4766,MANHATTAN,2016-11-30,40.7317034,"{u'type': u'Point', u'coordinates': [-73.990276, 40.7317034]}",-73.990276,1
4767,MANHATTAN,2016-11-30,40.7838299,"{u'type': u'Point', u'coordinates': [-73.9778249, 40.7838299]}",-73.9778249,1
4768,MANHATTAN,2016-11-30,40.7472966,"{u'type': u'Point', u'coordinates': [-73.974044, 40.7472966]}",-73.974044,1
4769,MANHATTAN,2016-11-30,40.7604584,"{u'type': u'Point', u'coordinates': [-73.9581958, 40.7604584]}",-73.9581958,1
4770,MANHATTAN,2016-11-30,40.7496667,"{u'type': u'Point', u'coordinates': [-73.9815717, 40.7496667]}",-73.9815717,1
4771,MANHATTAN,2016-11-30,40.7780581,"{u'type': u'Point', u'coordinates': [-73.9803037, 40.7780581]}",-73.9803037,1
4772,MANHATTAN,2016-11-30,40.7464029,"{u'type': u'Point', u'coordinates': [-73.9797248, 40.7464029]}",-73.9797248,1
4773,MANHATTAN,2016-11-30,40.7129042,"{u'type': u'Point', u'coordinates': [-73.9869277, 40.7129042]}",-73.9869277,1
4774,MANHATTAN,2016-11-30,40.7491628,"{u'type': u'Point', u'coordinates': [-73.9902843, 40.7491628]}",-73.9902843,1
4775,MANHATTAN,2016-11-30,,,,1
4776,MANHATTAN,2016-11-30,40.8185351,"{u'type': u'Point', u'coordinates': [-73.9413558, 40.8185351]}",-73.9413558,1
4777,MANHATTAN,2016-11-30,40.7159234,"{u'type': u'Point', u'coordinates': [-73.986588, 40.7159234]}",-73.986588,1
4778,MANHATTAN,2016-11-30,40.744099,"{u'type': u'Point', u'coordinates': [-73.9956441, 40.744099]}",-73.9956441,1
4779,MANHATTAN,2016-11-30,40.7591644,"{u'type': u'Point', u'coordinates': [-73.9883913, 40.7591644]}",-73.9883913,2
4780,MANHATTAN,2016-11-30,40.8112661,"{u'type': u'Point', u'coordinates': [-73.9578098, 40.8112661]}",-73.9578098,1
4781,MANHATTAN,2016-11-30,40.759308,"{u'type': u'Point', u'coordinates': [-73.9652931, 40.759308]}",-73.9652931,1
4782,MANHATTAN,2016-11-30,40.7877532,"{u'type': u'Point', u'coordinates': [-73.9474606, 40.7877532]}",-73.9474606,1
4783,MANHATTAN,2016-11-30,40.7470784,"{u'type': u'Point', u'coordinates': [-73.9813415, 40.7470784]}",-73.9813415,3
4784,MANHATTAN,2016-11-30,40.7867606,"{u'type': u'Point', u'coordinates': [-73.9287989, 40.7867606]}",-73.9287989,1
4785,MANHATTAN,2016-12-01,40.7495397,"{u'type': u'Point', u'coordinates': [-73.9774357, 40.7495397]}",-73.9774357,1
4786,MANHATTAN,2016-12-01,,,,1
4787,MANHATTAN,2016-12-01,40.7673964,"{u'type': u'Point', u'coordinates': [-73.9963285, 40.7673964]}",-73.9963285,2
4788,MANHATTAN,2016-12-01,40.8011551,"{u'type': u'Point', u'coordinates': [-73.9596475, 40.8011551]}",-73.9596475,1
4789,MANHATTAN,2016-12-01,40.7265271,"{u'type': u'Point', u'coordinates': [-73.9958437, 40.7265271]}",-73.9958437,2
4790,MANHATTAN,2016-12-01,40.7508437,"{u'type': u'Point', u'coordinates': [-73.9786082, 40.7508437]}",-73.9786082,3
4791,MANHATTAN,2016-12-01,40.7652528,"{u'type': u'Point', u'coordinates': [-73.9950868, 40.7652528]}",-73.9950868,1
4792,MANHATTAN,2016-12-01,40.7603116,"{u'type': u'Point', u'coordinates': [-73.9716962, 40.7603116]}",-73.9716962,1
4793,MANHATTAN,2016-12-02,40.7504936,"{u'type': u'Point', u'coordinates': [-73.9717112, 40.7504936]}",-73.9717112,1
4794,MANHATTAN,2016-12-02,40.7643792,"{u'type': u'Point', u'coordinates': [-73.9713624, 40.7643792]}",-73.9713624,1
4795,MANHATTAN,2016-12-02,40.8635725,"{u'type': u'Point', u'coordinates': [-73.9260124, 40.8635725]}",-73.9260124,1
4796,MANHATTAN,2016-12-02,40.7191331,"{u'type': u'Point', u'coordinates': [-73.9763565, 40.7191331]}",-73.9763565,3
4797,MANHATTAN,2016-12-02,40.808994,"{u'type': u'Point', u'coordinates': [-73.9405117, 40.808994]}",-73.9405117,1
4798,MANHATTAN,2016-12-02,40.72084,"{u'type': u'Point', u'coordinates': [-74.0006602, 40.72084]}",-74.0006602,1
4799,MANHATTAN,2016-12-02,40.7514187,"{u'type': u'Point', u'coordinates': [-73.9876456, 40.7514187]}",-73.9876456,1
4800,MANHATTAN,2016-12-02,40.7586622,"{u'type': u'Point', u'coordinates': [-73.988738, 40.7586622]}",-73.988738,2
4801,MANHATTAN,2016-12-02,40.7643703,"{u'type': u'Point', u'coordinates': [-73.9813619, 40.7643703]}",-73.9813619,1
4802,MANHATTAN,2016-12-02,40.774809,"{u'type': u'Point', u'coordinates': [-73.9844135, 40.774809]}",-73.9844135,1
4803,MANHATTAN,2016-12-02,40.7498125,"{u'type': u'Point', u'coordinates': [-73.9835459, 40.7498125]}",-73.9835459,1
4804,MANHATTAN,2016-12-02,40.7633396,"{u'type': u'Point', u'coordinates': [-73.9944552, 40.7633396]}",-73.9944552,1
4805,MANHATTAN,2016-12-02,40.7595273,"{u'type': u'Point', u'coordinates': [-73.999242, 40.7595273]}",-73.999242,1
4806,MANHATTAN,2016-12-02,40.766166,"{u'type': u'Point', u'coordinates': [-73.9542464, 40.766166]}",-73.9542464,1
4807,MANHATTAN,2016-12-02,40.7425506,"{u'type': u'Point', u'coordinates': [-73.9898991, 40.7425506]}",-73.9898991,1
4808,MANHATTAN,2016-12-02,40.7435409,"{u'type': u'Point', u'coordinates': [-73.984612, 40.7435409]}",-73.984612,1
4809,MANHATTAN,2016-12-03,40.7404921,"{u'type': u'Point', u'coordinates': [-74.0099923, 40.7404921]}",-74.0099923,1
4810,MANHATTAN,2016-12-03,,,,2
4811,MANHATTAN,2016-12-03,,,,2
4812,MANHATTAN,2016-12-03,40.7242563,"{u'type': u'Point', u'coordinates': [-73.9848438, 40.7242563]}",-73.9848438,1
4813,MANHATTAN,2016-12-03,40.7940523,"{u'type': u'Point', u'coordinates': [-73.9703673, 40.7940523]}",-73.9703673,1
4814,MANHATTAN,2016-12-03,40.8082954,"{u'type': u'Point', u'coordinates': [-73.9488206, 40.8082954]}",-73.9488206,1
4815,MANHATTAN,2016-12-03,40.7592841,"{u'type': u'Point', u'coordinates': [-73.959265, 40.7592841]}",-73.959265,1
4816,MANHATTAN,2016-12-03,40.7208345,"{u'type': u'Point', u'coordinates': [-73.9976551, 40.7208345]}",-73.9976551,1
4817,MANHATTAN,2016-12-03,40.7986267,"{u'type': u'Point', u'coordinates': [-73.9395205, 40.7986267]}",-73.9395205,2
4818,MANHATTAN,2016-12-03,40.7198321,"{u'type': u'Point', u'coordinates': [-73.9875432, 40.7198321]}",-73.9875432,1
4819,MANHATTAN,2016-12-03,40.7392682,"{u'type': u'Point', u'coordinates': [-73.995446, 40.7392682]}",-73.995446,1
4820,MANHATTAN,2016-12-03,40.7609059,"{u'type': u'Point', u'coordinates': [-73.9669961, 40.7609059]}",-73.9669961,1
4821,MANHATTAN,2016-12-03,,,,2
4822,MANHATTAN,2016-12-03,,,,1
4823,MANHATTAN,2016-12-03,,,,1
4824,MANHATTAN,2016-12-04,40.7358592,"{u'type': u'Point', u'coordinates': [-73.9932451, 40.7358592]}",-73.9932451,1
4825,MANHATTAN,2016-12-04,40.7141646,"{u'type': u'Point', u'coordinates': [-74.006309, 40.7141646]}",-74.006309,1
4826,MANHATTAN,2016-12-04,40.7186327,"{u'type': u'Point', u'coordinates': [-73.9884886, 40.7186327]}",-73.9884886,1
4827,MANHATTAN,2016-12-04,40.7584292,"{u'type': u'Point', u'coordinates': [-73.9926328, 40.7584292]}",-73.9926328,1
4828,MANHATTAN,2016-12-04,40.7437832,"{u'type': u'Point', u'coordinates': [-73.9735076, 40.7437832]}",-73.9735076,2
4829,MANHATTAN,2016-12-04,40.7903648,"{u'type': u'Point', u'coordinates': [-73.9656272, 40.7903648]}",-73.9656272,1
4830,MANHATTAN,2016-12-04,40.7763189,"{u'type': u'Point', u'coordinates': [-73.962125, 40.7763189]}",-73.962125,1
4831,MANHATTAN,2016-12-04,40.798585,"{u'type': u'Point', u'coordinates': [-73.9335249, 40.798585]}",-73.9335249,1
4832,MANHATTAN,2016-12-05,40.8043796,"{u'type': u'Point', u'coordinates': [-73.9395225, 40.8043796]}",-73.9395225,1
4833,MANHATTAN,2016-12-05,40.7901865,"{u'type': u'Point', u'coordinates': [-73.9769055, 40.7901865]}",-73.9769055,1
4834,MANHATTAN,2016-12-05,40.7979463,"{u'type': u'Point', u'coordinates': [-73.9400231, 40.7979463]}",-73.9400231,1
4835,MANHATTAN,2016-12-05,40.7527063,"{u'type': u'Point', u'coordinates': [-73.9906808, 40.7527063]}",-73.9906808,1
4836,MANHATTAN,2016-12-05,40.7441037,"{u'type': u'Point', u'coordinates': [-73.9856368, 40.7441037]}",-73.9856368,1
4837,MANHATTAN,2016-12-05,40.7159536,"{u'type': u'Point', u'coordinates': [-73.9867215, 40.7159536]}",-73.9867215,1
4838,MANHATTAN,2016-12-05,40.751081,"{u'type': u'Point', u'coordinates': [-73.9868516, 40.751081]}",-73.9868516,1
4839,MANHATTAN,2016-12-05,40.7567642,"{u'type': u'Point', u'coordinates': [-73.9671533, 40.7567642]}",-73.9671533,1
4840,MANHATTAN,2016-12-05,40.7540344,"{u'type': u'Point', u'coordinates': [-73.9720562, 40.7540344]}",-73.9720562,1
4841,MANHATTAN,2016-12-05,40.7749592,"{u'type': u'Point', u'coordinates': [-73.9588943, 40.7749592]}",-73.9588943,1
4842,MANHATTAN,2016-12-05,40.7776881,"{u'type': u'Point', u'coordinates': [-73.9834993, 40.7776881]}",-73.9834993,1
4843,MANHATTAN,2016-12-05,40.7440332,"{u'type': u'Point', u'coordinates': [-74.003118, 40.7440332]}",-74.003118,1
4844,MANHATTAN,2016-12-05,40.758981,"{u'type': u'Point', u'coordinates': [-73.9959428, 40.758981]}",-73.9959428,1
4845,MANHATTAN,2016-12-05,40.7533133,"{u'type': u'Point', u'coordinates': [-73.9648126, 40.7533133]}",-73.9648126,1
4846,MANHATTAN,2016-12-05,40.7979463,"{u'type': u'Point', u'coordinates': [-73.9400231, 40.7979463]}",-73.9400231,1
4847,MANHATTAN,2016-12-05,40.721473,"{u'type': u'Point', u'coordinates': [-73.9838235, 40.721473]}",-73.9838235,1
4848,MANHATTAN,2016-12-05,,,,1
4849,MANHATTAN,2016-12-06,40.7300787,"{u'type': u'Point', u'coordinates': [-73.9928416, 40.7300787]}",-73.9928416,1
4850,MANHATTAN,2016-12-06,40.7656758,"{u'type': u'Point', u'coordinates': [-73.9762353, 40.7656758]}",-73.9762353,1
4851,MANHATTAN,2016-12-06,40.7236921,"{u'type': u'Point', u'coordinates': [-73.9760338, 40.7236921]}",-73.9760338,1
4852,MANHATTAN,2016-12-06,40.7633398,"{u'type': u'Point', u'coordinates': [-73.9748824, 40.7633398]}",-73.9748824,2
4853,MANHATTAN,2016-12-06,,,,1
4854,MANHATTAN,2016-12-06,40.7526925,"{u'type': u'Point', u'coordinates': [-73.9730457, 40.7526925]}",-73.9730457,1
4855,MANHATTAN,2016-12-06,40.7994408,"{u'type': u'Point', u'coordinates': [-73.9553035, 40.7994408]}",-73.9553035,1
4856,MANHATTAN,2016-12-06,40.7952524,"{u'type': u'Point', u'coordinates': [-73.9732091, 40.7952524]}",-73.9732091,1
4857,MANHATTAN,2016-12-06,40.7229337,"{u'type': u'Point', u'coordinates': [-73.9886394, 40.7229337]}",-73.9886394,1
4858,MANHATTAN,2016-12-06,40.7577479,"{u'type': u'Point', u'coordinates': [-73.9714518, 40.7577479]}",-73.9714518,1
4859,MANHATTAN,2016-12-06,40.7452931,"{u'type': u'Point', u'coordinates': [-73.9984879, 40.7452931]}",-73.9984879,1
4860,MANHATTAN,2016-12-07,40.747067,"{u'type': u'Point', u'coordinates': [-73.9792374, 40.747067]}",-73.9792374,1
4861,MANHATTAN,2016-12-07,,,,1
4862,MANHATTAN,2016-12-07,40.7686469,"{u'type': u'Point', u'coordinates': [-73.9698262, 40.7686469]}",-73.9698262,1
4863,MANHATTAN,2016-12-07,40.794651,"{u'type': u'Point', u'coordinates': [-73.9717827, 40.794651]}",-73.9717827,1
4864,MANHATTAN,2016-12-07,40.7749666,"{u'type': u'Point', u'coordinates': [-73.9567966, 40.7749666]}",-73.9567966,1
4865,MANHATTAN,2016-12-07,40.7568017,"{u'type': u'Point', u'coordinates': [-73.9742713, 40.7568017]}",-73.9742713,1
4866,MANHATTAN,2016-12-07,40.759626,"{u'type': u'Point', u'coordinates': [-73.9954735, 40.759626]}",-73.9954735,1
4867,MANHATTAN,2016-12-07,40.7434703,"{u'type': u'Point', u'coordinates': [-74.007232, 40.7434703]}",-74.007232,1
4868,MANHATTAN,2016-12-07,40.7507879,"{u'type': u'Point', u'coordinates': [-74.0056304, 40.7507879]}",-74.0056304,1
4869,MANHATTAN,2016-12-07,40.7184575,"{u'type': u'Point', u'coordinates': [-73.9948089, 40.7184575]}",-73.9948089,1
4870,MANHATTAN,2016-12-07,40.8353596,"{u'type': u'Point', u'coordinates': [-73.9402171, 40.8353596]}",-73.9402171,1
4871,MANHATTAN,2016-12-07,40.7318267,"{u'type': u'Point', u'coordinates': [-73.9882626, 40.7318267]}",-73.9882626,1
4872,MANHATTAN,2016-12-07,40.7384518,"{u'type': u'Point', u'coordinates': [-73.9822713, 40.7384518]}",-73.9822713,1
4873,MANHATTAN,2016-12-07,40.821706,"{u'type': u'Point', u'coordinates': [-73.9427296, 40.821706]}",-73.9427296,1
4874,MANHATTAN,2016-12-07,40.7309541,"{u'type': u'Point', u'coordinates': [-73.9904349, 40.7309541]}",-73.9904349,2
4875,MANHATTAN,2016-12-08,40.7543205,"{u'type': u'Point', u'coordinates': [-73.9985165, 40.7543205]}",-73.9985165,1
4876,MANHATTAN,2016-12-08,40.7090455,"{u'type': u'Point', u'coordinates': [-74.0088911, 40.7090455]}",-74.0088911,1
4877,MANHATTAN,2016-12-08,40.7236863,"{u'type': u'Point', u'coordinates': [-73.9964752, 40.7236863]}",-73.9964752,1
4878,MANHATTAN,2016-12-08,40.720634,"{u'type': u'Point', u'coordinates': [-73.9939285, 40.720634]}",-73.9939285,1
4879,MANHATTAN,2016-12-08,40.7472362,"{u'type': u'Point', u'coordinates': [-73.9933594, 40.7472362]}",-73.9933594,1
4880,MANHATTAN,2016-12-08,40.7312743,"{u'type': u'Point', u'coordinates': [-73.9823886, 40.7312743]}",-73.9823886,2
4881,MANHATTAN,2016-12-08,40.7212771,"{u'type': u'Point', u'coordinates': [-73.977788, 40.7212771]}",-73.977788,1
4882,MANHATTAN,2016-12-08,40.7508437,"{u'type': u'Point', u'coordinates': [-73.9786082, 40.7508437]}",-73.9786082,2
4883,MANHATTAN,2016-12-08,40.7606005,"{u'type': u'Point', u'coordinates': [-73.9643142, 40.7606005]}",-73.9643142,1
4884,MANHATTAN,2016-12-08,40.7225499,"{u'type': u'Point', u'coordinates': [-74.006299, 40.7225499]}",-74.006299,1
4885,MANHATTAN,2016-12-08,40.7687128,"{u'type': u'Point', u'coordinates': [-73.9699778, 40.7687128]}",-73.9699778,1
4886,MANHATTAN,2016-12-08,40.8175991,"{u'type': u'Point', u'coordinates': [-73.953185, 40.8175991]}",-73.953185,1
4887,MANHATTAN,2016-12-08,40.7078618,"{u'type': u'Point', u'coordinates': [-74.0155889, 40.7078618]}",-74.0155889,1
4888,MANHATTAN,2016-12-09,40.7978667,"{u'type': u'Point', u'coordinates': [-73.9675809, 40.7978667]}",-73.9675809,1
4889,MANHATTAN,2016-12-09,40.7596396,"{u'type': u'Point', u'coordinates': [-73.9917627, 40.7596396]}",-73.9917627,1
4890,MANHATTAN,2016-12-09,40.7079778,"{u'type': u'Point', u'coordinates': [-74.0080037, 40.7079778]}",-74.0080037,1
4891,MANHATTAN,2016-12-09,40.7364878,"{u'type': u'Point', u'coordinates': [-73.9947389, 40.7364878]}",-73.9947389,1
4892,MANHATTAN,2016-12-09,40.7851932,"{u'type': u'Point', u'coordinates': [-73.9493331, 40.7851932]}",-73.9493331,1
4893,MANHATTAN,2016-12-09,40.7948514,"{u'type': u'Point', u'coordinates': [-73.96236, 40.7948514]}",-73.96236,1
4894,MANHATTAN,2016-12-09,40.8208316,"{u'type': u'Point', u'coordinates': [-73.939652, 40.8208316]}",-73.939652,3
4895,MANHATTAN,2016-12-09,40.768024,"{u'type': u'Point', u'coordinates': [-73.9702814, 40.768024]}",-73.9702814,1
4896,MANHATTAN,2016-12-09,40.7678891,"{u'type': u'Point', u'coordinates': [-73.9815125, 40.7678891]}",-73.9815125,1
4897,MANHATTAN,2016-12-09,40.72084,"{u'type': u'Point', u'coordinates': [-74.0006602, 40.72084]}",-74.0006602,1
4898,MANHATTAN,2016-12-09,40.8684832,"{u'type': u'Point', u'coordinates': [-73.9185588, 40.8684832]}",-73.9185588,1
4899,MANHATTAN,2016-12-09,40.8023965,"{u'type': u'Point', u'coordinates': [-73.9367683, 40.8023965]}",-73.9367683,1
4900,MANHATTAN,2016-12-09,40.7526828,"{u'type': u'Point', u'coordinates': [-73.9789758, 40.7526828]}",-73.9789758,1
4901,MANHATTAN,2016-12-09,40.7458144,"{u'type': u'Point', u'coordinates': [-74.0055325, 40.7458144]}",-74.0055325,2
4902,MANHATTAN,2016-12-09,40.7701196,"{u'type': u'Point', u'coordinates': [-73.9574027, 40.7701196]}",-73.9574027,1
4903,MANHATTAN,2016-12-09,40.7586329,"{u'type': u'Point', u'coordinates': [-73.9657843, 40.7586329]}",-73.9657843,1
4904,MANHATTAN,2016-12-10,40.7574189,"{u'type': u'Point', u'coordinates': [-73.9902145, 40.7574189]}",-73.9902145,1
4905,MANHATTAN,2016-12-10,40.7402615,"{u'type': u'Point', u'coordinates': [-73.9905165, 40.7402615]}",-73.9905165,3
4906,MANHATTAN,2016-12-10,40.8679927,"{u'type': u'Point', u'coordinates': [-73.9196622, 40.8679927]}",-73.9196622,1
4907,MANHATTAN,2016-12-10,40.7149276,"{u'type': u'Point', u'coordinates': [-74.0079396, 40.7149276]}",-74.0079396,2
4908,MANHATTAN,2016-12-10,40.7573816,"{u'type': u'Point', u'coordinates': [-73.9667018, 40.7573816]}",-73.9667018,1
4909,MANHATTAN,2016-12-10,40.8057361,"{u'type': u'Point', u'coordinates': [-73.9406446, 40.8057361]}",-73.9406446,1
4910,MANHATTAN,2016-12-10,40.8670152,"{u'type': u'Point', u'coordinates': [-73.9231089, 40.8670152]}",-73.9231089,1
4911,MANHATTAN,2016-12-10,40.7938182,"{u'type': u'Point', u'coordinates': [-73.9401063, 40.7938182]}",-73.9401063,1
4912,MANHATTAN,2016-12-10,40.8133899,"{u'type': u'Point', u'coordinates': [-73.9562587, 40.8133899]}",-73.9562587,1
4913,MANHATTAN,2016-12-10,40.7652203,"{u'type': u'Point', u'coordinates': [-73.9765387, 40.7652203]}",-73.9765387,1
4914,MANHATTAN,2016-12-10,40.7583082,"{u'type': u'Point', u'coordinates': [-73.9629257, 40.7583082]}",-73.9629257,1
4915,MANHATTAN,2016-12-10,40.7640716,"{u'type': u'Point', u'coordinates': [-73.9847914, 40.7640716]}",-73.9847914,1
4916,MANHATTAN,2016-12-10,40.7573389,"{u'type': u'Point', u'coordinates': [-73.986013, 40.7573389]}",-73.986013,1
4917,MANHATTAN,2016-12-11,40.7387356,"{u'type': u'Point', u'coordinates': [-73.992321, 40.7387356]}",-73.992321,1
4918,MANHATTAN,2016-12-11,40.834061,"{u'type': u'Point', u'coordinates': [-73.9448799, 40.834061]}",-73.9448799,1
4919,MANHATTAN,2016-12-11,40.7405583,"{u'type': u'Point', u'coordinates': [-73.9966548, 40.7405583]}",-73.9966548,1
4920,MANHATTAN,2016-12-11,40.7118699,"{u'type': u'Point', u'coordinates': [-74.008217, 40.7118699]}",-74.008217,1
4921,MANHATTAN,2016-12-11,40.708612,"{u'type': u'Point', u'coordinates': [-74.0049848, 40.708612]}",-74.0049848,1
4922,MANHATTAN,2016-12-11,40.8618684,"{u'type': u'Point', u'coordinates': [-73.9184115, 40.8618684]}",-73.9184115,4
4923,MANHATTAN,2016-12-11,40.8089731,"{u'type': u'Point', u'coordinates': [-73.9483252, 40.8089731]}",-73.9483252,1
4924,MANHATTAN,2016-12-11,40.7456725,"{u'type': u'Point', u'coordinates': [-73.9780144, 40.7456725]}",-73.9780144,1
4925,MANHATTAN,2016-12-11,40.867276,"{u'type': u'Point', u'coordinates': [-73.9192147, 40.867276]}",-73.9192147,1
4926,MANHATTAN,2016-12-11,40.7487997,"{u'type': u'Point', u'coordinates': [-73.969846, 40.7487997]}",-73.969846,1
