,borough,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,cross_street_name,date,latitude,location,longitude,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_persons_injured,number_of_persons_killed,off_street_name,on_street_name,time,unique_key,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,zip_code
27,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-11,40.75991,"{u'type': u'Point', u'coordinates': [-73.95882, 40.75991]}",-73.95882,0,0,0,0,0,0,0,0,YORK AVENUE,EAST 61 STREET                  ,8:00,3767746,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10065
28,MANHATTAN,Unspecified,,,,,,2017-10-11,40.797676,"{u'type': u'Point', u'coordinates': [-73.93729, 40.797676]}",-73.93729,0,0,0,0,0,0,0,0,2 AVENUE,EAST 117 STREET                 ,22:00,3767722,SPORT UTILITY / STATION WAGON,,,,,10035
29,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-11,40.778606,"{u'type': u'Point', u'coordinates': [-73.98163, 40.778605999999996]}",-73.98163,0,0,0,0,0,0,0,0,WEST 72 STREET,AMSTERDAM AVENUE                ,20:15,3767687,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10023
30,MANHATTAN,Other Vehicular,Other Vehicular,,,,,2017-10-11,40.771393,"{u'type': u'Point', u'coordinates': [-73.98216, 40.771393]}",-73.98216,0,0,0,0,0,0,0,0,WEST 63 STREET,BROADWAY                        ,19:17,3767680,TAXI,TAXI,,,,10023
31,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-11,40.783146,"{u'type': u'Point', u'coordinates': [-73.97833, 40.783146]}",-73.97833,0,0,0,0,0,0,0,0,WEST 79 STREET,AMSTERDAM AVENUE                ,20:00,3767679,PASSENGER VEHICLE,BICYCLE,,,,10024
32,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,442       7 AVENUE                      ,2017-10-11,40.75114,"{u'type': u'Point', u'coordinates': [-73.99053, 40.75114]}",-73.99053,0,0,0,0,0,0,0,0,,,19:30,3767676,PASSENGER VEHICLE,TAXI,,,,10001
33,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3         PARK AVENUE                   ,2017-10-11,40.746746,"{u'type': u'Point', u'coordinates': [-73.98159, 40.746746]}",-73.98159,0,0,0,0,0,0,0,0,,,18:00,3767669,TAXI,TAXI,TAXI,,,10016
34,MANHATTAN,Unsafe Lane Changing,Unsafe Lane Changing,,,,2253      3 AVENUE                      ,2017-10-11,40.80208,"{u'type': u'Point', u'coordinates': [-73.937, 40.80208]}",-73.937,0,0,0,0,0,0,0,0,,,18:08,3767665,SPORT UTILITY / STATION WAGON,TAXI,,,,10035
35,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-11,40.807713,"{u'type': u'Point', u'coordinates': [-73.94132, 40.807713]}",-73.94132,0,0,0,0,0,0,0,0,5 AVENUE,EAST 127 STREET                 ,17:30,3767663,PASSENGER VEHICLE,,,,,10035
36,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,135       WEST 42 STREET                ,2017-10-11,40.755318,"{u'type': u'Point', u'coordinates': [-73.98524, 40.755318]}",-73.98524,0,0,0,0,0,0,0,0,,,15:30,3767657,TAXI,,,,,10036
37,MANHATTAN,Unspecified,Unspecified,,,,475       5 AVENUE                      ,2017-10-11,40.752663,"{u'type': u'Point', u'coordinates': [-73.981476, 40.752663]}",-73.981476,0,0,0,0,0,0,0,0,,,14:00,3767655,SPORT UTILITY / STATION WAGON,,,,,10017
38,MANHATTAN,Driver Inexperience,Driver Inexperience,,,,,2017-10-11,40.75928,"{u'type': u'Point', u'coordinates': [-73.959274, 40.75928]}",-73.959274,0,0,0,0,0,0,0,0,YORK AVENUE,EAST 60 STREET                  ,20:37,3767627,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10022
39,MANHATTAN,Driver Inexperience,Driver Inexperience,,,,,2017-10-11,40.773655,"{u'type': u'Point', u'coordinates': [-73.95173, 40.773655]}",-73.95173,0,0,0,0,0,0,0,0,EAST 81 STREET,1 AVENUE                        ,19:03,3767625,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10028
40,MANHATTAN,Other Vehicular,Other Vehicular,,,,,2017-10-11,40.770527,"{u'type': u'Point', u'coordinates': [-73.98012, 40.770527]}",-73.98012,0,0,0,0,0,0,0,0,WEST 63 STREET,CENTRAL PARK WEST               ,19:28,3767623,TAXI,TAXI,,,,10023
41,MANHATTAN,Driver Inexperience,Unspecified,,,,,2017-10-11,40.77529,"{u'type': u'Point', u'coordinates': [-73.953636, 40.77529]}",-73.953636,0,0,0,0,0,0,0,0,EAST 82 STREET,2 AVENUE                        ,19:06,3767618,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10028
42,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-11,40.768433,"{u'type': u'Point', u'coordinates': [-73.98166, 40.768433]}",-73.98166,0,0,0,0,0,0,0,0,CENTRAL PARK WEST,COLUMBUS CIRCLE                 ,12:15,3767616,VAN,TAXI,,,,10023
43,MANHATTAN,Unspecified,,,,,251       WEST 73 STREET                ,2017-10-11,40.780003,"{u'type': u'Point', u'coordinates': [-73.98281, 40.780003]}",-73.98281,0,0,0,0,0,0,0,0,,,11:20,3767615,PASSENGER VEHICLE,,,,,10023
44,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-11,40.765545,"{u'type': u'Point', u'coordinates': [-73.95471, 40.765545]}",-73.95471,0,0,0,0,0,0,0,0,YORK AVENUE,EAST 70 STREET                  ,13:30,3767614,TAXI,TAXI,,,,10021
45,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-11,40.771103,"{u'type': u'Point', u'coordinates': [-73.96383, 40.771103]}",-73.96383,0,0,0,0,0,0,0,0,EAST 72 STREET,PARK AVENUE                     ,10:12,3767554,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10021
46,MANHATTAN,Other Vehicular,Following Too Closely,,,,,2017-10-11,40.760365,"{u'type': u'Point', u'coordinates': [-73.97377, 40.760365]}",-73.97377,0,0,0,0,0,0,0,0,EAST 54 STREET,MADISON AVENUE                  ,13:15,3767504,TAXI,,,,,10022
47,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,133       WEST 31 STREET                ,2017-10-11,40.748356,"{u'type': u'Point', u'coordinates': [-73.99024, 40.748356]}",-73.99024,0,0,0,0,0,0,0,0,,,16:30,3767451,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10001
48,MANHATTAN,Unspecified,Unspecified,,,,500       5 AVENUE                      ,2017-10-11,40.753586,"{u'type': u'Point', u'coordinates': [-73.98083, 40.753586]}",-73.98083,0,0,0,0,0,0,0,0,,,0:00,3767449,TAXI,BICYCLE,,,,10110
49,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-11,,,,0,0,0,0,0,0,0,0,WEST 81 STREET,CENTRAL PARK WEST               ,13:00,3767440,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10024
50,MANHATTAN,Unspecified,,,,,,2017-10-11,40.788506,"{u'type': u'Point', u'coordinates': [-73.98107, 40.788506]}",-73.98107,0,0,0,0,0,0,0,0,RIVERSIDE DRIVE,WEST 84 STREET                  ,9:10,3767435,PASSENGER VEHICLE,,,,,10024
51,MANHATTAN,View Obstructed/Limited,Unspecified,,,,860       11 AVENUE                     ,2017-10-11,40.771137,"{u'type': u'Point', u'coordinates': [-73.9908, 40.771137]}",-73.9908,0,0,0,0,0,0,0,0,,,8:55,3767234,SPORT UTILITY / STATION WAGON,,,,,10019
52,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-11,,,,0,0,0,0,0,0,0,0,Avenue of the America,W 56th St                       ,10:50,3767233,SPORT UTILITY / STATION WAGON,,,,,10019
53,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,850       BROADWAY                      ,2017-10-11,40.734406,"{u'type': u'Point', u'coordinates': [-73.990845, 40.734406]}",-73.990845,0,0,0,0,0,0,0,0,,,7:05,3769238,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10003
54,MANHATTAN,Backing Unsafely,Passing or Lane Usage Improper,,,,13        ELDRIDGE STREET               ,2017-10-11,40.71477,"{u'type': u'Point', u'coordinates': [-73.99372, 40.71477]}",-73.99372,0,0,0,0,0,0,0,0,,,14:34,3768931,TK,PASSENGER VEHICLE,,,,10002
55,MANHATTAN,Unspecified,,,,,47        CHRYSTIE STREET               ,2017-10-11,40.71612,"{u'type': u'Point', u'coordinates': [-73.9948, 40.716120000000004]}",-73.9948,0,0,0,0,1,0,1,0,,,13:35,3768930,PASSENGER VEHICLE,,,,,10002
56,MANHATTAN,Following Too Closely,Unspecified,,,,173       HESTER STREET                 ,2017-10-11,40.717808,"{u'type': u'Point', u'coordinates': [-73.99692, 40.717808]}",-73.99692,0,0,0,0,0,0,0,0,,,16:00,3768926,SPORT UTILITY / STATION WAGON,TK,,,,10013
57,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-11,40.733433,"{u'type': u'Point', u'coordinates': [-73.9955, 40.733433]}",-73.9955,0,0,0,0,0,0,0,0,EAST 10 STREET,5 AVENUE                        ,12:00,3768915,PASSENGER VEHICLE,BU,,,,10003
58,MANHATTAN,Driver Inexperience,Failure to Yield Right-of-Way,,,,,2017-10-11,40.716114,"{u'type': u'Point', u'coordinates': [-73.98363, 40.716114]}",-73.98363,0,0,2,0,0,0,2,0,PITT STREET,BROOME STREET                   ,19:07,3768726,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10002
59,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,177       FORT WASHINGTON AVENUE        ,2017-10-11,40.84115,"{u'type': u'Point', u'coordinates': [-73.942696, 40.84115]}",-73.942696,0,0,0,0,0,0,0,0,,,9:45,3768621,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10032
60,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,,2017-10-11,40.788055,"{u'type': u'Point', u'coordinates': [-73.94433, 40.788055]}",-73.94433,0,0,0,0,1,0,1,0,2 AVENUE,EAST 102 STREET                 ,14:49,3768580,BICYCLE,,,,,10029
61,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-11,40.7244,"{u'type': u'Point', u'coordinates': [-74.00605, 40.7244]}",-74.00605,0,0,0,0,0,0,0,0,BROOME STREET,VARICK STREET                   ,19:00,3768570,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10013
62,MANHATTAN,Unspecified,,,,,524       WEST 59 STREET                ,2017-10-11,40.770794,"{u'type': u'Point', u'coordinates': [-73.98854, 40.770794]}",-73.98854,0,0,0,0,0,0,0,0,,,12:16,3768569,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10019
63,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-11,40.723633,"{u'type': u'Point', u'coordinates': [-74.01151, 40.723633]}",-74.01151,0,0,0,0,0,0,0,0,WEST STREET,DESBROSSES STREET               ,18:30,3768567,PICK-UP TRUCK,PASSENGER VEHICLE,,,,10013
64,MANHATTAN,Unspecified,,,,,,2017-10-11,40.723423,"{u'type': u'Point', u'coordinates': [-73.99962, 40.723423]}",-73.99962,0,0,0,0,1,0,1,0,MERCER STREET,SPRING STREET                   ,15:47,3768566,TK,,,,,10012
65,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,149       BROADWAY                      ,2017-10-11,40.709255,"{u'type': u'Point', u'coordinates': [-74.010475, 40.709255]}",-74.010475,0,0,0,0,0,0,0,0,,,13:40,3768565,PASSENGER VEHICLE,TK,,,,10006
66,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,1         LIBERTY STREET                ,2017-10-11,40.707302,"{u'type': u'Point', u'coordinates': [-74.00758, 40.707302]}",-74.00758,1,0,0,0,0,0,1,0,,,9:00,3768557,PASSENGER VEHICLE,BICYCLE,,,,10005
67,MANHATTAN,,,,,,73        HUDSON STREET                 ,2017-10-11,40.718216,"{u'type': u'Point', u'coordinates': [-74.0089, 40.718216]}",-74.0089,0,0,0,0,1,0,1,0,,,8:30,3768555,PASSENGER VEHICLE,,,,,10013
68,MANHATTAN,Following Too Closely,Unspecified,,,,40        WATER STREET                  ,2017-10-11,40.703396,"{u'type': u'Point', u'coordinates': [-74.010155, 40.703396]}",-74.010155,0,0,0,0,0,0,0,0,,,6:19,3768553,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10004
69,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,60        SAINT NICHOLAS AVENUE         ,2017-10-11,40.800884,"{u'type': u'Point', u'coordinates': [-73.952515, 40.800883999999996]}",-73.952515,0,0,0,0,0,0,0,0,,,19:15,3768507,SPORT UTILITY / STATION WAGON,,,,,10026
70,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-11,40.83147,"{u'type': u'Point', u'coordinates': [-73.94678, 40.83147]}",-73.94678,0,0,0,0,0,0,0,0,BROADWAY,WEST 153 STREET                 ,18:00,3768382,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10031
71,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-11,40.724136,"{u'type': u'Point', u'coordinates': [-73.992615, 40.724136]}",-73.992615,0,0,0,0,0,0,0,0,EAST HOUSTON STREET,BOWERY                          ,22:15,3768160,PASSENGER VEHICLE,TAXI,,,,10012
72,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-11,40.71843,"{u'type': u'Point', u'coordinates': [-74.000534, 40.71843]}",-74.000534,0,0,0,0,0,0,0,0,LAFAYETTE STREET,CANAL STREET                    ,18:15,3768154,PASSENGER VEHICLE,DS,,,,10013
73,MANHATTAN,Following Too Closely,Unspecified,,,,251       WEST 39 STREET                ,2017-10-11,40.754745,"{u'type': u'Point', u'coordinates': [-73.98978, 40.754745]}",-73.98978,1,0,0,0,0,0,1,0,,,10:41,3768090,TAXI,BICYCLE,,,,10018
74,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4         IRVING PLACE                  ,2017-10-11,40.73416,"{u'type': u'Point', u'coordinates': [-73.98863, 40.73416]}",-73.98863,0,0,0,0,0,0,0,0,,,13:30,3768078,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10003
75,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-11,40.771076,"{u'type': u'Point', u'coordinates': [-73.947586, 40.771076]}",-73.947586,0,0,0,0,0,0,0,0,EAST 80 STREET,EAST END AVENUE                 ,19:23,3768066,PASSENGER VEHICLE,TAXI,,,,10075
76,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,427       FORT WASHINGTON AVENUE        ,2017-10-11,40.849403,"{u'type': u'Point', u'coordinates': [-73.93894, 40.849403]}",-73.93894,0,0,0,0,0,0,0,0,,,16:38,3768054,PICK-UP TRUCK,PASSENGER VEHICLE,,,,10033
77,MANHATTAN,Failure to Yield Right-of-Way,,,,,,2017-10-11,40.721474,"{u'type': u'Point', u'coordinates': [-73.98383, 40.721474]}",-73.98383,0,0,0,0,1,0,1,0,CLINTON STREET,EAST HOUSTON STREET             ,13:06,3767997,SPORT UTILITY / STATION WAGON,,,,,10002
78,MANHATTAN,Driver Inattention/Distraction,,,,,,2017-10-11,40.803745,"{u'type': u'Point', u'coordinates': [-73.955864, 40.803745]}",-73.955864,0,0,0,0,1,0,1,0,WEST 115 STREET,8 AVENUE                        ,20:28,3767948,PASSENGER VEHICLE,,,,,10026
79,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-11,40.804585,"{u'type': u'Point', u'coordinates': [-73.94782000000001, 40.804585]}",-73.94782,1,0,0,0,0,0,1,0,WEST 120 STREET,LENOX AVENUE                    ,17:10,3767947,PASSENGER VEHICLE,BICYCLE,,,,10027
80,MANHATTAN,Driver Inattention/Distraction,Unspecified,Unspecified,,,,2017-10-11,40.80949,"{u'type': u'Point', u'coordinates': [-73.95167000000001, 40.80949]}",-73.95167,0,0,0,0,0,0,0,0,8 AVENUE,WEST 124 STREET                 ,12:50,3767942,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,10027
81,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-11,40.80897,"{u'type': u'Point', u'coordinates': [-73.94833, 40.80897]}",-73.94833,0,0,1,0,0,0,1,0,7 AVENUE,WEST 125 STREET                 ,0:50,3767938,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10027
82,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-11,40.76311,"{u'type': u'Point', u'coordinates': [-73.962524, 40.76311]}",-73.962524,0,0,0,0,0,0,0,0,EAST 63 STREET,2 AVENUE                        ,7:10,3767935,PASSENGER VEHICLE,TAXI,,,,10065
83,MANHATTAN,Driver Inattention/Distraction,Unsafe Speed,,,,,2017-10-11,40.71918,"{u'type': u'Point', u'coordinates': [-73.99029, 40.71918]}",-73.99029,1,0,0,0,0,0,1,0,ALLEN STREET,DELANCEY STREET                 ,6:00,3767153,BICYCLE,,,,,10002
84,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,598       10 AVENUE                     ,2017-10-11,40.76044,"{u'type': u'Point', u'coordinates': [-73.99488, 40.76044]}",-73.99488,1,0,0,0,0,0,1,0,,,6:12,3767109,BICYCLE,,,,,10036
85,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-11,40.764053,"{u'type': u'Point', u'coordinates': [-73.96476, 40.764053]}",-73.96476,0,0,0,0,0,0,0,0,3 AVENUE,EAST 63 STREET                  ,5:50,3766795,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10065
86,MANHATTAN,Driver Inattention/Distraction,,,,,,2017-10-11,40.780125,"{u'type': u'Point', u'coordinates': [-73.95304, 40.780125]}",-73.95304,0,0,0,0,1,0,1,0,3 AVENUE,EAST 88 STREET                  ,1:00,3766794,SPORT UTILITY / STATION WAGON,,,,,10128
0,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,23        EAST 23 STREET                ,2017-10-12,40.7407,"{u'type': u'Point', u'coordinates': [-73.987564, 40.7407]}",-73.987564,0,0,0,0,0,0,0,0,,,14:40,3771199,PICK-UP TRUCK,TAXI,,,,10010
1,MANHATTAN,Driver Inattention/Distraction,,,,,,2017-10-12,40.788948,"{u'type': u'Point', u'coordinates': [-73.94057, 40.788948]}",-73.94057,0,0,0,0,1,0,1,0,1 AVENUE,EAST 105 STREET                 ,6:16,3770992,PASSENGER VEHICLE,,,,,10029
2,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,,2017-10-12,40.714005,"{u'type': u'Point', u'coordinates': [-73.99749, 40.714005]}",-73.99749,0,0,0,0,0,0,0,0,DIVISION STREET,BOWERY                          ,11:30,3770441,TK,,,,,10002
3,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-12,40.714928,"{u'type': u'Point', u'coordinates': [-74.00795, 40.714928]}",-74.00795,0,0,0,0,0,0,0,0,CHAMBERS STREET,CHURCH STREET                   ,0:04,3770336,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10007
4,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-12,40.72584,"{u'type': u'Point', u'coordinates': [-74.00757, 40.72584]}",-74.00757,0,0,0,0,0,0,0,0,SPRING STREET,HUDSON STREET                   ,6:16,3770334,TK,PASSENGER VEHICLE,,,,10013
5,MANHATTAN,,,,,,,2017-10-12,,,,0,0,0,0,0,0,0,0,12 AVENUE,WEST 24 STREET                  ,19:50,3770295,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10011
6,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-12,40.758377,"{u'type': u'Point', u'coordinates': [-73.994385, 40.758377]}",-73.994385,0,0,0,0,0,0,0,0,DYER AVENUE,WEST 41 STREET                  ,16:19,3770294,TK,TAXI,,,,10018
7,MANHATTAN,Passenger Distraction,Unspecified,,,,,2017-10-12,,,,0,0,0,0,0,0,0,0,FINEST AVENUE,PEARL STREET                    ,18:30,3770275,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10038
8,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,147       POST AVENUE                   ,2017-10-12,40.86488,"{u'type': u'Point', u'coordinates': [-73.91912, 40.86488]}",-73.91912,0,0,0,0,0,0,0,0,,,22:45,3770256,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10034
9,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,4876      BROADWAY                      ,2017-10-12,40.86688,"{u'type': u'Point', u'coordinates': [-73.92347, 40.86688]}",-73.92347,0,0,0,0,0,0,0,0,,,14:20,3770251,BU,PASSENGER VEHICLE,,,,10034
10,MANHATTAN,Unspecified,,,,,,2017-10-12,40.764614,"{u'type': u'Point', u'coordinates': [-73.95833, 40.764614]}",-73.95833,0,0,0,0,0,0,0,0,1 AVENUE,EAST 67 STREET                  ,15:11,3770127,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10065
11,MANHATTAN,View Obstructed/Limited,Unspecified,,,,2991      8 AVENUE                      ,2017-10-12,40.830914,"{u'type': u'Point', u'coordinates': [-73.936, 40.830914]}",-73.936,0,0,0,0,0,0,0,0,,,9:00,3770054,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,,10039
12,MANHATTAN,Unspecified,Unspecified,,,,1         PENNSYLVANIA PLAZA            ,2017-10-12,40.750656,"{u'type': u'Point', u'coordinates': [-73.99088, 40.750656]}",-73.99088,1,0,0,0,0,0,1,0,,,13:23,3769535,TAXI,BICYCLE,,,,10119
13,MANHATTAN,Other Vehicular,Driver Inattention/Distraction,,,,,2017-10-12,40.750156,"{u'type': u'Point', u'coordinates': [-73.97699, 40.750156]}",-73.97699,0,0,0,0,0,0,0,0,LEXINGTON AVENUE,EAST 40 STREET                  ,23:45,3769394,TAXI,PASSENGER VEHICLE,,,,10016
14,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,,,,2017-10-12,40.752934,"{u'type': u'Point', u'coordinates': [-73.9855, 40.752934]}",-73.9855,0,0,0,0,0,0,0,0,AVENUE OF THE AMERICAS,WEST 39 STREET                  ,7:00,3769393,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10018
15,MANHATTAN,Unspecified,Unspecified,,,,370       7 AVENUE                      ,2017-10-12,40.748787,"{u'type': u'Point', u'coordinates': [-73.99225, 40.748787]}",-73.99225,0,0,0,0,0,0,0,0,,,22:00,3769382,PASSENGER VEHICLE,TK,,,,10001
16,MANHATTAN,Alcohol Involvement,Unspecified,,,,188       MADISON AVENUE                ,2017-10-12,40.747944,"{u'type': u'Point', u'coordinates': [-73.98285, 40.747944]}",-73.98285,0,0,0,0,0,0,0,0,,,17:00,3769381,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10016
17,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,120       WEST 42 STREET                ,2017-10-12,40.755177,"{u'type': u'Point', u'coordinates': [-73.98494, 40.755177]}",-73.98494,0,0,0,0,0,0,0,0,,,17:00,3769380,BU,TAXI,,,,10036
18,MANHATTAN,Unspecified,Unspecified,,,,350       WEST 40 STREET                ,2017-10-12,40.756546,"{u'type': u'Point', u'coordinates': [-73.99218, 40.756546]}",-73.99218,0,0,0,0,0,0,0,0,,,12:30,3769379,PASSENGER VEHICLE,FB,,,,10018
19,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,,2017-10-12,40.79157,"{u'type': u'Point', u'coordinates': [-73.94469, 40.79157]}",-73.94469,1,0,0,0,0,0,1,0,3 AVENUE,EAST 106 STREET                 ,10:05,3769253,BICYCLE,TAXI,,,,10029
20,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,628       EAST 5 STREET                 ,2017-10-12,40.723366,"{u'type': u'Point', u'coordinates': [-73.98085, 40.723366]}",-73.98085,1,0,0,0,0,0,1,0,,,19:35,3769247,BICYCLE,SPORT UTILITY / STATION WAGON,,,,10009
21,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,380       LAFAYETTE STREET              ,2017-10-12,40.727493,"{u'type': u'Point', u'coordinates': [-73.993484, 40.727493]}",-73.993484,1,0,0,0,0,0,1,0,,,18:40,3769246,MOTORCYCLE,BICYCLE,,,,10003
22,MANHATTAN,Turning Improperly,Unspecified,,,,223       WEST 145 STREET               ,2017-10-12,40.822014,"{u'type': u'Point', u'coordinates': [-73.93995, 40.822014]}",-73.93995,0,0,0,0,0,0,0,0,,,6:20,3769142,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10039
23,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,201       MULBERRY STREET               ,2017-10-12,40.721497,"{u'type': u'Point', u'coordinates': [-73.99647, 40.721497]}",-73.99647,0,0,0,0,0,0,0,0,,,16:30,3769018,PASSENGER VEHICLE,VN,,,,10012
24,MANHATTAN,Backing Unsafely,Unspecified,,,,36        EAST 14 STREET                ,2017-10-12,40.735313,"{u'type': u'Point', u'coordinates': [-73.99199, 40.735313]}",-73.99199,0,0,0,0,0,0,0,0,,,6:00,3768921,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10003
